PP,Blok,Condition,timestamp,avgDepth(avg),leftShoulderAngle(avg),rightShoulderAngle(avg),leanAngle(avg),HipCenter_Spine-Spine_ShoulderCenter(avg),Spine_ShoulderCenter-ShoulderCenter_Head(avg),Spine_ShoulderCenter-ShoulderCenter_ShoulderLeft(avg),Spine_ShoulderCenter-ShoulderCenter_ShoulderRight(avg),ShoulderCenter_ShoulderLeft-ShoulderLeft_ElbowLeft(avg),ShoulderLeft_ElbowLeft-ElbowLeft_WristLeft(avg),ElbowLeft_WristLeft-WristLeft_HandLeft(avg),ShoulderCenter_ShoulderRight-ShoulderRight_ElbowRight(avg),ShoulderRight_ElbowRight-ElbowRight_WristRight(avg),ElbowRight_WristRight-WristRight_HandRight(avg),HipCenter_Spine-PlaneZXAxisX(avg),HipCenter_Spine-PlaneXYAxisY(avg),HipCenter_Spine-PlaneYZAxisZ(avg),Spine_ShoulderCenter-PlaneZXAxisX(avg),Spine_ShoulderCenter-PlaneXYAxisY(avg),Spine_ShoulderCenter-PlaneYZAxisZ(avg),ShoulderCenter_Head-PlaneZXAxisX(avg),ShoulderCenter_Head-PlaneXYAxisY(avg),ShoulderCenter_Head-PlaneYZAxisZ(avg),ShoulderCenter_ShoulderLeft-PlaneZXAxisX(avg),ShoulderCenter_ShoulderLeft-PlaneXYAxisY(avg),ShoulderCenter_ShoulderLeft-PlaneYZAxisZ(avg),ShoulderCenter_ShoulderRight-PlaneZXAxisX(avg),ShoulderCenter_ShoulderRight-PlaneXYAxisY(avg),ShoulderCenter_ShoulderRight-PlaneYZAxisZ(avg),ShoulderLeft_ElbowLeft-PlaneZXAxisX(avg),ShoulderLeft_ElbowLeft-PlaneXYAxisY(avg),ShoulderLeft_ElbowLeft-PlaneYZAxisZ(avg),ElbowLeft_WristLeft-PlaneZXAxisX(avg),ElbowLeft_WristLeft-PlaneXYAxisY(avg),ElbowLeft_WristLeft-PlaneYZAxisZ(avg),WristLeft_HandLeft-PlaneZXAxisX(avg),WristLeft_HandLeft-PlaneXYAxisY(avg),WristLeft_HandLeft-PlaneYZAxisZ(avg),ShoulderRight_ElbowRight-PlaneZXAxisX(avg),ShoulderRight_ElbowRight-PlaneXYAxisY(avg),ShoulderRight_ElbowRight-PlaneYZAxisZ(avg),ElbowRight_WristRight-PlaneZXAxisX(avg),ElbowRight_WristRight-PlaneXYAxisY(avg),ElbowRight_WristRight-PlaneYZAxisZ(avg),WristRight_HandRight-PlaneZXAxisX(avg),WristRight_HandRight-PlaneXYAxisY(avg),WristRight_HandRight-KinectZAxis(avg),avgDepth(stdv),leftShoulderAngle(stdv),rightShoulderAngle(stdv),leanAngle(stdv),HipCenter_Spine-Spine_ShoulderCenter(stdv),Spine_ShoulderCenter-ShoulderCenter_Head(stdv),Spine_ShoulderCenter-ShoulderCenter_ShoulderLeft(stdv),Spine_ShoulderCenter-ShoulderCenter_ShoulderRight(stdv),ShoulderCenter_ShoulderLeft-ShoulderLeft_ElbowLeft(stdv),ShoulderLeft_ElbowLeft-ElbowLeft_WristLeft(stdv),ElbowLeft_WristLeft-WristLeft_HandLeft(stdv),ShoulderCenter_ShoulderRight-ShoulderRight_ElbowRight(stdv),ShoulderRight_ElbowRight-ElbowRight_WristRight(stdv),ElbowRight_WristRight-WristRight_HandRight(stdv),HipCenter_Spine-PlaneZXAxisX(stdv),HipCenter_Spine-PlaneXYAxisY(stdv),HipCenter_Spine-PlaneYZAxisZ(stdv),Spine_ShoulderCenter-PlaneZXAxisX(stdv),Spine_ShoulderCenter-PlaneXYAxisY(stdv),Spine_ShoulderCenter-PlaneYZAxisZ(stdv),ShoulderCenter_Head-PlaneZXAxisX(stdv),ShoulderCenter_Head-PlaneXYAxisY(stdv),ShoulderCenter_Head-PlaneYZAxisZ(stdv),ShoulderCenter_ShoulderLeft-PlaneZXAxisX(stdv),ShoulderCenter_ShoulderLeft-PlaneXYAxisY(stdv),ShoulderCenter_ShoulderLeft-PlaneYZAxisZ(stdv),ShoulderCenter_ShoulderRight-PlaneZXAxisX(stdv),ShoulderCenter_ShoulderRight-PlaneXYAxisY(stdv),ShoulderCenter_ShoulderRight-PlaneYZAxisZ(stdv),ShoulderLeft_ElbowLeft-PlaneZXAxisX(stdv),ShoulderLeft_ElbowLeft-PlaneXYAxisY(stdv),ShoulderLeft_ElbowLeft-PlaneYZAxisZ(stdv),ElbowLeft_WristLeft-PlaneZXAxisX(stdv),ElbowLeft_WristLeft-PlaneXYAxisY(stdv),ElbowLeft_WristLeft-PlaneYZAxisZ(stdv),WristLeft_HandLeft-PlaneZXAxisX(stdv),WristLeft_HandLeft-PlaneXYAxisY(stdv),WristLeft_HandLeft-PlaneYZAxisZ(stdv),ShoulderRight_ElbowRight-PlaneZXAxisX(stdv),ShoulderRight_ElbowRight-PlaneXYAxisY(stdv),ShoulderRight_ElbowRight-PlaneYZAxisZ(stdv),ElbowRight_WristRight-PlaneZXAxisX(stdv),ElbowRight_WristRight-PlaneXYAxisY(stdv),ElbowRight_WristRight-PlaneYZAxisZ(stdv),WristRight_HandRight-PlaneZXAxisX(stdv),WristRight_HandRight-PlaneXYAxisY(stdv),WristRight_HandRight-KinectZAxis(stdv),Added
PP12,3,T,20120909T173700000,2076.8473599498,-118.0632990275,113.1751524559,100.7570916067,176.0883539007,162.7823043863,61.3341895195,64.7137773215,144.3231545899,147.9955147133,161.5721943694,116.8561943264,146.9359267284,156.4438240268,-84.6718547118,-0.8195519375,102.8431154964,-88.0483998454,-0.2359863199,100.7570916067,-20.9190827224,15.557148432,95.4332768154,156.0942486477,-118.0632990275,-70.7573466686,30.4564477089,113.1751524559,-36.9255506931,-102.3800600056,-149.7159491141,-88.6951335421,-59.277689092,31.9348574611,-93.7898684418,-9.2247124728,-18.3763269495,-78.3058330489,-25.7352086814,150.296003229,-99.9638890708,-49.7731260761,36.3781219069,-113.8860048825,-53.6792301011,51.4835942628,-116.0068620022,27.965548002,6.4012846957,3.0497395422,3.2588061043,4.7857990925,8.4655057378,2.6982380362,5.2783854654,6.0761857153,7.785359334,27.1900550541,10.1665947677,21.96790367,26.1389456576,38.1915006883,4.8802481485,7.1065582388,25.6734890231,4.6619837041,3.2588061043,20.4416758871,4.8216905049,6.0283983155,65.1046989006,6.4012846957,16.6437750138,9.3570352392,3.0497395422,16.091322086,129.4008682696,3.1366555832,14.7749190596,83.7382131821,173.0870927181,17.2356685431,111.5096408065,161.2127392089,39.960548614,38.3324914829,62.5001488196,12.1606915775,44.3803603629,153.454596676,44.2598126282,57.1393726358,142.6004426783,53.2027108953,
PP12,3,T,20120909T173800000,2076.0269113952,-122.0894215733,110.8663307353,100.2022663361,176.5904767728,159.9870951922,59.6479669033,63.952973388,145.732900084,150.0029243524,175.5321097928,126.2699523062,160.3775468563,135.3279591622,-104.3443922535,-3.2987584513,103.3366852392,-107.2807493595,-3.102680915,100.2022663361,-12.6156410969,14.2307705422,92.1602017029,163.6810880383,-122.0894215733,-66.9171672757,30.2665036426,110.8663307353,-33.5305183496,-147.2138829543,-151.8719646131,-95.1338952461,-89.8505369377,-0.0956644385,-103.850599431,-88.9523678367,-12.8709642277,-100.3394921296,-9.1536080442,155.2451931772,-94.0268392502,-33.9856618302,120.2454324968,-109.7916253774,-54.8392571794,80.7391302269,-136.5199025978,37.5919689308,6.7675656384,2.0359264245,3.1842421466,1.2323198464,6.4348480976,3.2669587246,2.8090460288,6.8858614375,7.0635558409,4.982980972,8.8722149049,11.8855558452,18.9360398,12.2500506973,2.8246426995,3.0465945409,17.961203022,3.1008679702,3.1842421466,33.5612968124,5.6331917499,4.5161325277,27.0832070237,6.7675656384,12.38199288,4.3858575774,2.0359264245,5.5697983229,83.0158933729,2.6339032918,3.6138936337,14.2035241005,176.562727397,3.2929113253,30.1294527139,176.3655739071,3.9349115973,18.1543964001,3.035774907,8.4675317677,33.3438829268,94.8335321602,19.0390246455,47.1967710528,111.2851554894,48.509464486,
PP12,3,T,20120909T173900000,2075.6450112571,-119.447013228,113.5019544817,100.2031079218,176.8012051818,157.9691887125,59.0445884704,64.9835830831,147.9380449249,149.9722538378,173.545086114,127.8071611838,158.3911012989,134.2500099022,-86.1671914171,0.7732312707,103.127402665,-85.8280745641,0.694063333,100.2031079218,-2.7770833421,20.2045953267,90.2842320094,166.4332738453,-119.447013228,-75.1725246798,32.4848535434,113.5019544817,-34.7272616301,-152.9849973223,-147.816178616,-98.0340511066,-99.4556878562,-137.9705052582,-103.8972398174,-89.0762506231,-145.5601875354,-98.7321731236,-4.4737617018,157.3445615544,-91.0122863397,-41.2267295035,101.5866087004,-104.1041719576,-70.1397546979,-9.5177036814,-88.6376831963,32.8732068762,6.4218835727,5.0073253335,4.5564045718,1.1418809289,4.6867704844,5.4494805019,3.1393962878,6.9043105821,11.0653042289,8.4866985561,7.1741668121,8.9502221834,21.2681594637,12.4213962135,3.3478539385,4.506401335,16.8460771983,3.5014171397,4.5564045718,19.6469514169,5.177209506,5.2128587835,45.2703879753,6.4218835727,11.0780678082,4.6130481039,5.0073253335,8.6394263943,57.596704695,4.4234614414,9.8345515274,46.1855644975,106.1969075167,6.0573707636,83.7671333387,95.6980449152,7.8587493114,11.6456515695,4.0737803305,4.9118709581,41.7569131895,115.1328989438,10.096529228,51.0154451509,146.3659268884,75.7347299242,
PP12,3,T,20120909T174000000,2074.2028214682,-118.1983990435,112.8619832887,100.543140963,176.7359931089,165.7800686507,59.5885844005,65.6563868726,143.1813293142,155.5221800318,172.461884161,126.1956969736,158.5946260594,130.2957503364,-86.8003767685,0.7663476103,103.4850820076,-86.1768938598,0.7753415189,100.543140963,-24.198212651,13.6136573582,95.3582800816,161.3932706834,-118.1983990435,-60.91246367,32.752219885,112.8619832887,-33.3899143979,-152.5789923225,-149.4201916106,-95.9896793378,-81.7160334089,-129.7269855194,-98.1385034892,-50.3835004487,-127.0111013051,-92.0794334206,-10.4946405111,155.7266161003,-94.4010742061,-49.3439050264,89.2877611726,-108.2723081005,-9.2152696826,69.4194422817,-60.7115681123,27.9831136038,5.4789106679,2.7405759028,2.2837134996,1.2036911264,7.1422044071,2.9649230992,3.3504726611,7.5859948995,6.0849511787,10.3261540598,8.4581050789,12.7980168338,22.9960931526,12.9955028184,3.3152162482,2.1509570121,17.5722556666,3.5189378815,2.2837134996,19.2886273319,5.4095824578,4.8342174745,28.0605000597,5.4789106679,9.0268621194,3.243512835,2.7405759028,5.110182166,69.6651654881,3.8756279777,3.8809643619,100.0933192118,114.3473638083,6.4630149099,127.6613219417,113.6582706539,13.1500759284,18.7012658225,4.8976862688,8.0569810435,42.1450727116,133.1307992376,15.82663293,53.6940901924,105.3994970605,54.1498541789,
PP12,3,T,20120909T174100000,2075.1733477804,-117.6355120122,114.5315700909,100.5243608276,176.9156113256,165.4332289209,58.9501215305,65.4527981617,144.9694431452,158.2025703681,167.0714857336,126.0077682897,157.1390812241,136.2262217148,-82.0114336463,1.922192842,103.3743676533,-78.9105038149,2.1041784813,100.5243608276,-20.0318084109,15.3703232855,95.6922264165,161.5293949292,-117.6355120122,-62.620484902,34.5918999258,114.5315700909,-33.6033994105,-127.404618792,-148.331904098,-93.8524109407,-24.6509937486,-169.4873897131,-93.5859634527,12.4964507013,-161.7540591387,-80.955503204,-11.2302197519,154.9783116085,-94.9510683252,-51.7632528772,65.8518310345,-106.1593680991,-20.6176224055,51.8616964641,-58.2522723244,28.7710920808,4.3473699385,2.4363720649,1.8190500783,1.1093147337,4.6425383859,2.5843626438,3.1302076002,6.0402923088,3.4535221589,18.8596639037,6.6285130305,16.1636633973,22.825659385,11.0250008317,2.7573194611,1.5632609409,14.7544849801,2.9438020979,1.8190500783,13.7794878954,2.4761211296,3.8682107738,34.4464909969,4.3473699385,9.1837846254,2.8882939039,2.4363720649,4.4708094445,115.0335346609,3.3680811028,4.8685420654,144.8772173854,4.4151994287,6.769204779,145.9897691783,19.0495590776,24.1340782467,12.3712139873,19.7194758422,5.1757368473,51.217557332,137.5715193205,12.443250587,63.392411155,112.7304309332,56.3017002699,
PP12,3,T,20120909T174200000,2071.9513646726,-114.5634456408,115.8940126791,98.5500569064,176.8819170785,168.2859223634,60.8114983451,66.4207992266,141.3193602061,157.0773358491,170.2979010547,121.1580863907,149.0100164649,150.3366870783,-73.3493135384,3.2907319209,101.5296876935,-66.4911454715,3.4445839212,98.5500569064,-30.9550941557,14.6459762142,98.8901114295,162.2830668865,-114.5634456408,-55.0054272401,34.0190251835,115.8940126791,-35.7369496973,-129.0090000292,-148.3369154573,-93.4620258935,-89.1122073667,-170.2978142129,-93.3709398136,-41.7381939773,-164.9148906094,-85.1815366787,-27.0170013453,158.5023181102,-101.7281430167,-76.8627244064,-23.7617026396,-123.3041108199,-61.9977488754,47.2609171627,-130.7783319755,33.3539956679,2.4986758756,2.0531416083,3.3559705406,1.0866213931,3.7431376847,1.2703591207,2.3070409566,4.8432058911,3.3952783747,15.7406061194,8.1747882776,14.3280719922,25.381990438,8.3333090162,1.820712965,3.2335903209,11.4757679919,2.0012973363,3.3559705406,7.1626992263,1.7876134042,1.9974962118,2.3192670009,2.4986758756,3.9293747883,1.4578102038,2.0531416083,3.2288753688,111.2836307442,2.4498475541,6.3478889627,107.1516976836,6.7359675114,11.0079977687,143.8555172912,21.6891179359,24.0802664724,19.4468572189,3.3551124239,8.4781581463,39.939702508,163.5450308264,20.063146451,57.0093111949,148.5850028852,46.966710298,
PP12,3,T,20120909T174300000,2072.5874188049,-113.7636114702,114.9691791171,100.5942753389,177.0826820124,163.3218885755,60.7226137793,66.7150534467,142.1030784987,159.5043383166,173.7408958339,129.7797127804,128.1203367504,162.6234130669,-72.224138648,4.0534239407,103.2035464243,-69.3820192825,4.0774130191,100.5942753389,-15.7508976619,19.5674416999,95.7985305505,166.4306520397,-113.7636114702,-59.5628726489,33.5134378333,114.9691791171,-34.2284579956,-147.0800696607,-146.0266413541,-98.8227989553,-60.217504639,-152.5383425192,-95.0674978104,-28.4447756968,-155.1014186803,-92.7938597927,0.4192880765,154.189408916,-85.5541555676,-86.6641700116,-54.19863601,-108.7357944924,-84.0396596133,-11.4328342062,-109.9120461161,30.2976327928,6.8683165881,7.9603090553,3.4114079852,1.2191848091,4.3428438801,4.3561120991,6.8074012003,9.8060599568,5.9634578833,5.2241395834,17.4682198423,23.2592724588,18.9337755197,22.1308909042,2.794604307,3.8638500234,20.5523207949,2.6374363033,3.4114079852,14.4067440718,3.7628534105,5.2600721488,5.4341527467,6.8683165881,15.9523498166,7.3155567611,7.9603090553,14.9936621447,77.4548910867,4.926348179,5.5587800698,144.6190643556,60.759004447,9.4261635644,156.4921304705,54.7813554617,9.2457246864,36.856922582,20.7015496236,20.510601495,40.3445098459,150.4967223947,66.323109701,50.5012992383,158.2293539324,69.0954502289,
PP12,3,T,20120909T174400000,2073.2195406564,-115.7713124947,106.2894869103,99.5510665615,176.8781672078,161.8432700529,60.7024188124,74.587856367,141.6198147787,161.5030420516,175.5171823425,125.7715011084,137.6871719629,168.4812646472,-78.9862501944,2.9368478251,102.567434545,-77.0396490138,2.7755190072,99.5510665615,-9.4183455796,19.2926481452,93.530798159,104.0151560181,-115.7713124947,-69.9693107386,22.8840247633,106.2894869103,-33.3898688313,-155.5683372415,-144.7105898915,-105.6588451392,-66.5934018874,-142.1632791095,-98.029781279,-41.9494231043,-138.6078727589,-95.7348709315,24.2003687278,153.822489537,-71.8040412344,-62.6848536924,5.0963733527,-109.2289962047,-49.018565009,18.6729368013,-110.3824590526,30.3477287695,8.7203557202,13.5421522267,3.1969028798,1.0830064321,3.5471259923,5.1500792809,12.2215363135,13.9444571556,5.2386088747,4.4511313584,17.4676242436,16.5865658059,14.3535997135,12.9569432864,3.0423988221,3.1818598306,16.5200330398,3.0039545278,3.1969028798,18.6705279424,3.6532692258,6.3354255817,133.1951162889,8.7203557202,22.0366866223,15.7443683041,13.5421522267,21.6275559466,12.9194345693,32.6940900506,6.9631190293,133.6277057008,82.670532776,9.8324930211,145.1548166834,88.5306343535,10.5382284834,37.8767134285,8.0545948685,20.4786488644,64.6065658832,167.80865678,25.7037797093,76.8844265547,166.2200436011,28.748066056,
PP12,3,T,20120909T174500000,2069.7612120371,-112.7153797212,116.9938130313,99.5055706775,176.8910363597,164.1605436039,61.0838495222,66.4885352105,139.7357952083,162.1285944153,176.3943685049,125.8618795009,142.0798393303,152.2002206989,-68.1642102888,5.0938835127,102.5948130752,-62.0624670435,5.0737274973,99.5055706775,-25.3770216469,21.1020968633,100.3590261065,167.5459712487,-112.7153797212,-62.1878183698,37.6571801087,116.9938130313,-33.6815431492,-163.1207380079,-147.3680802168,-100.9738003514,-66.2285963559,-164.0646090856,-93.5406102248,-36.4491793411,-164.1239256248,-91.2304047899,-11.1716274046,157.7038102796,-92.3188986351,-87.776092148,-45.5509213006,-122.1077665268,-60.8119878794,55.4308886746,-127.4246069918,35.3895546573,0.8079105304,5.7149545654,1.0341675576,0.8708792696,1.5824265065,1.269957091,4.3908076307,2.2862648783,1.6607621012,2.6777423809,19.0217313443,14.0221174292,22.8925755755,5.1660361137,1.0865468653,1.0430144685,5.7302576075,1.0323527742,1.0341675576,3.4751542539,1.43229507,1.4621264322,1.5947975167,0.8079105304,3.2004095383,4.6087860122,5.7149545654,10.2348540395,2.9213186071,0.7581758944,1.7148729721,149.4545802598,1.5810561273,4.2747870038,162.3678188539,1.7314711468,4.260900107,33.4559250918,6.5765416335,16.324548386,30.1968982105,164.3183839952,20.5146752419,52.5259004327,149.481190196,31.9045103545,
PP12,3,T,20120909T174600000,2077.7078512032,-121.064297985,116.3295319878,97.4398513771,176.6159443165,157.6066124964,57.5396813669,64.7608513065,147.4602547329,158.5162050705,176.5448341565,133.1903570381,144.1680429699,141.6052148321,-66.5234226279,1.1730281447,99.702595942,-77.9995080741,1.6155308808,97.4398513771,-2.9513388476,22.3430835356,90.1424466739,95.4136079748,-121.064297985,-83.2990919341,30.9502591712,116.3295319878,-38.0017292656,-156.7944023801,-149.4362953196,-104.0765515767,-105.375014201,-70.3116026185,-102.7408049701,-93.6021525577,-71.7221236077,-100.415599462,0.5743008339,153.4606840747,-86.7244774408,-70.1525095028,48.1142847622,-114.0872036578,-10.2515493703,105.1595444994,-90.636277973,28.0164068791,6.8898988291,8.9875089712,3.3108557804,1.7070813021,7.2918055201,3.6772854141,7.1029008293,9.0338745833,7.5151284458,2.5569628239,16.5683528695,14.8200671547,21.5327855114,57.4832441944,3.5440635813,5.328852802,26.0257714374,3.455541969,3.3108557804,19.2204635907,6.0382265847,9.51048604,138.875979758,6.8898988291,20.8402440542,11.050355873,8.9875089712,28.0972853536,7.1969020815,3.1928375992,3.6272492744,86.0113515809,151.0289227373,9.0242209974,103.4409446269,150.2795793313,9.3244192284,25.6982138849,6.7301320372,14.7004218022,35.5671612971,159.581287157,14.5304869588,55.3615923117,106.0800535956,31.5751725011,
PP12,3,T,20120909T174700000,2077.0102959618,-133.5346369438,100.0354274854,97.8335756495,176.8779989516,154.9893406626,52.2541943566,75.4690083155,163.7661671381,164.0101134204,176.5901305077,129.5134636264,139.7728943419,164.7604755762,-113.1415879273,-4.660006995,100.7930529088,-117.3000344673,-4.0781697354,97.8335756495,31.0138126985,15.082136414,82.6093461987,-154.8655998328,-133.5346369438,-98.2869122311,8.1450152613,100.0354274854,-36.1465135383,-159.1932909586,-149.0719892006,-102.8013646446,-149.0086550691,-158.5761237938,-99.8259726085,-155.5092226091,-151.889034427,-97.1709882267,31.0633276316,148.3440801228,-69.1180536857,-52.5340747767,161.1063182388,-108.2047645386,-27.2509768107,149.2382517515,-97.8251927233,37.554871693,3.4549007175,11.4159607456,1.0868772363,0.9252166659,5.2756842605,2.3910641069,11.0044925758,5.4096331023,4.5012709499,2.5648302537,13.2287143871,8.8082440585,12.6955628619,6.6435020644,1.295548606,1.2345140972,10.4925122524,1.4903230722,1.0868772363,20.5424622954,8.0800074264,3.7211995667,71.8020019394,3.4549007175,3.158469505,10.4961781948,11.4159607456,49.2008801314,0.9688165128,1.8804538372,0.2711185652,16.6986382108,41.9279526889,5.058610844,22.3192774728,62.4468253189,5.8098769014,10.292705327,3.1785918215,7.3502249548,22.8745204095,40.6408845039,8.4756074461,35.6335962714,52.6883998986,16.9204633091,
PP12,3,T,20120909T174800000,2073.0740218916,-114.8168885131,110.7899365137,103.4629016629,176.9998089956,163.9272413922,60.8233849559,67.8620566601,144.532816637,157.5772873979,176.0935975522,129.053802672,153.8389764354,163.6329282862,-82.1648039124,2.5309200799,106.2897519708,-80.6015098189,2.5605831155,103.4629016629,-21.7290959352,17.0227496696,97.9164233071,112.4493464076,-114.8168885131,-61.8216769766,34.1962032766,110.7899365137,-25.3988984021,-167.5032114303,-143.7958088976,-97.3781594201,-88.7334671021,-149.584691326,-94.4254455257,-41.6926085446,-149.6818891054,-92.0311346423,13.8352856559,153.7217608658,-80.8256799274,-40.7270282075,128.7549824852,-103.2164174007,-32.2672275092,120.9451258713,-100.3400499396,27.7912700816,9.4908541678,10.1997562024,5.102143538,0.906046613,3.81323449,5.1932251086,7.8237370542,11.4625254881,7.8597461541,3.1694533259,11.1761120845,17.201371681,13.373232498,17.7455220665,5.1432164357,4.9329704879,21.6395999481,5.1496450522,5.102143538,30.3189901943,6.1891228107,6.7122650702,120.5423842449,9.4908541678,17.9776991769,14.9494979538,10.1997562024,43.838035922,21.7767907488,25.9958964192,4.0063250926,131.8760260379,71.69862197,6.4568806642,157.8603673362,71.5362731976,6.2401584072,17.5517419277,4.9982557067,11.0161084522,35.3001596881,93.0815420559,8.648633603,37.5513022482,92.009547171,16.9186601468,
PP12,3,T,20120909T174900000,2070.4317615903,-115.0537400523,114.1949409977,104.2747372841,176.7364126468,160.9470295397,60.2923677526,65.2295536299,142.2819451533,159.1978105864,175.4220401586,138.2426597163,136.6164605443,160.3464482514,-81.0397453905,2.8190986544,107.2931010155,-78.5244346178,3.0462793983,104.2747372841,-16.3348646295,19.373251,95.2398383089,120.2857748674,-115.0537400523,-60.4347588736,31.797497573,114.1949409977,-36.3863266429,-151.1776292417,-144.7910938649,-98.9720098263,-9.3630778335,-125.5770243558,-92.8633746887,28.2393295945,-127.8180984684,-90.3530275412,22.4834077035,150.4298067233,-73.0514906688,-56.2712162294,103.4578566789,-100.1223215584,-65.524908635,84.3103945565,-102.3115333049,32.8725435829,8.913633977,6.7769254727,2.8253030381,1.3972507863,6.8273327139,4.4774294064,6.1807843624,10.4907723561,6.3453296826,3.9479314864,14.9829679415,26.0571974047,17.7639015455,12.7937143433,4.3592754778,2.8021546948,14.9912677703,4.5342636591,2.8253030381,16.2947574622,4.5370369307,5.3876314351,115.8725339256,8.913633977,17.6245232891,12.728419423,6.7769254727,21.1401925933,68.2435818116,19.0250324464,5.5429886772,156.7597880295,106.4222190351,7.9471727561,155.9072859731,103.6148523835,8.1545121203,23.9854258892,8.1334572958,16.2322763263,36.8258429112,123.1407617112,49.7156956515,40.6276311632,133.301064273,54.1516845307,
PP12,3,T,20120909T175000000,2067.4885396635,-116.8315653598,114.4612279373,102.9665682886,176.957714214,161.2195956438,57.9242544037,65.7915524661,146.8011373784,160.9694806771,176.7432169048,141.1966768324,140.150038911,147.5529724204,-77.2834042089,4.0620716299,105.9090508906,-74.3082327598,4.1019194032,102.9665682886,-13.3029530189,20.7625199101,94.3386312923,83.7247440398,-116.8315653598,-65.2021956283,33.1046405015,114.4612279373,-36.7297383224,-168.5886341561,-145.5943892371,-97.7942366137,6.5304462387,-157.6461039606,-91.2341555425,43.4550496568,-160.2217136559,-89.1033067316,32.6867258678,151.4500841764,-69.826785427,-55.3796592774,104.042398999,-108.152572507,-11.8411325944,124.4016616491,-83.1636833951,34.0928680315,10.3738841978,5.8581178967,2.940251037,0.9980489535,6.9622991476,5.9720263476,5.6589609199,13.7997185213,2.8081170433,2.5815388475,10.6380851736,14.0448580398,26.4419386413,7.5568556765,2.595940002,3.0111195051,8.4348063409,2.4572969372,2.940251037,15.3721192552,4.4030851692,6.016839749,143.7688070966,10.3738841978,21.3949874114,10.6079692233,5.8581178967,14.7805684004,3.4300448556,1.7439771505,2.0175965389,168.4405092359,43.3846349698,3.9016304778,160.4288001992,33.8423162546,4.3209894664,8.2716400221,5.3269901722,8.4394949911,33.024157831,126.0677037028,8.9920247241,43.9445355104,75.5908863414,29.5603230514,
PP12,3,T,20120909T175100000,2074.9247740406,-115.7630787231,114.4942478307,100.0195959258,176.833339668,161.1133718084,59.3859722663,68.149653933,142.9291506542,155.9282609399,176.0945743426,136.4378570719,140.4026367253,152.8687484449,-75.1975098035,3.705372963,102.979684951,-70.7440474633,3.9044287275,100.0195959258,-4.9628041354,20.7854725567,92.7511001953,137.1030265801,-115.7630787231,-69.2444847799,29.6421781953,114.4942478307,-40.0079413184,-160.7651580695,-146.9962479325,-102.4432589151,-59.5167039119,-131.1509002192,-95.4171538159,-7.0686601605,-132.4300048332,-93.0996181991,30.0192741656,152.9915357165,-71.7597738833,-50.3013216748,133.2733414925,-105.5695993814,-29.395781412,109.2580479553,-93.3792292694,27.7770708615,6.6398544004,7.6177518427,3.2163209448,1.0912607028,5.1243539598,3.8393986197,4.837086166,9.3571862264,6.9003365377,3.2951354353,13.0862425522,20.3043992348,19.6176229519,16.0390732505,3.4049513347,2.9999325189,22.6817516452,3.6699886845,3.2163209448,19.6250826689,4.7224568946,4.7886684013,98.4005373608,6.6398544004,15.4827762323,15.9863027098,7.6177518427,23.3368365384,9.3157511908,4.1911647766,4.0644486695,139.7830882799,101.3669768669,9.7825734167,153.4040448753,99.6966193049,9.9648482554,15.7247459995,7.2561938514,13.7313665869,27.6312738463,89.6590791973,31.7175087449,45.5831353841,103.400089904,41.198043398,
PP12,3,T,20120909T175200000,2071.694070785,-116.6507944046,110.5610047846,99.9813285766,176.8936562817,162.3939072175,58.8266613481,70.378454646,144.7305906866,159.6463822586,176.1157635627,132.5364107686,144.5911843035,156.9550982479,-76.5869540123,3.6567969701,102.9892944755,-73.8895505159,3.6892505541,99.9813285766,-6.260575547,19.5627384091,93.3811539983,113.7293045607,-116.6507944046,-69.9590282078,33.6942606217,110.5610047846,-29.9310403253,-162.2947405434,-146.7512986549,-101.7931561064,-91.8633753294,-165.4228222725,-93.1247547528,-14.3714434609,-165.4159871792,-90.5920575233,21.2144359412,154.9958169237,-77.9611737161,-52.1402748142,132.3431827581,-113.4438417845,-31.4829402046,116.0375657962,-102.1825013246,37.7498251756,6.8919295847,4.9453340575,2.7740256325,1.0044022514,1.8415548203,3.3465575424,3.9109331135,9.6521653031,2.9837315024,2.4437393568,8.9560364985,10.4901057288,17.8954470733,12.9054600556,2.7667931673,2.7121969532,17.6308724862,2.8075920501,2.7740256325,20.216735262,3.8397844558,5.9443468583,123.9909255954,6.8919295847,14.6029456788,9.1041064459,4.9453340575,15.2371745961,3.1314318535,1.7145412206,1.7435152367,132.9630563945,3.2081670136,4.2993740873,166.4971235899,3.1937736727,4.0308097157,23.6348799379,3.5489435708,11.4451232248,26.775724139,95.9924778895,13.9381241439,43.4030354698,100.5123188429,27.3422968101,
