PP;Blok;Condition;timestamp;Valence_rc;Arousal_rc;Dominance;Stress;MentalEffort;MentalDemand;PhysicalDemand;TemporalDemand;Effort;Performance_rc;Frustration;NasaTLX;HR;RMSSD;SCL;Squality;Sneutral;Shappy;Ssad;Sangry;Ssurprised;Sscared;Sdisgusted;Svalence;SyHeadOrientation;SxHeadOrientation;SzHeadOrientation;SmouthOpen;SleftEyeClosed;SrightEyeClosed;SleftEyebrowLowered;SleftEyebrowRaised;SrightEyebrowLowered;SrightEyebrowRaised;SgazeDirectionForward;SgazeDirectionLeft;SgazeDirectionRight;SAu01_InnerBrowRaiser;SAu02_OuterBrowRaiser;SAu04_BrowLowerer;SAu05_UpperLidRaiser;SAu06_CheekRaiser;SAu07_LidTightener;SAu09_NoseWrinkler;SAu10_UpperLipRaiser;SAu12_LipCornerPuller;SAu14_Dimpler;SAu15_LipCornerDepressor;SAu17_ChinRaiser;SAu20_LipStretcher;SAu23_LipTightener;SAu24_LipPressor;SAu25_LipsPart;SAu26_JawDrop;SAu27_MouthStretch;SAu43_EyesClosed;SnMouseAct;SnLeftClicked;SnRightClicked;SnDoubleClicked;SnWheel;SnDragged;SnMouseDistance;SnKeyStrokes;SnChars;SnSpecialKeys;SnDirectionKeys;SnErrorKeys;SnShortcutKeys;SnSpaces;SnAppChange;SnTabfocusChange;CharactersRatio;ErrorKeyRatio;avgDepthavg;leftShoulderAngleavg;rightShoulderAngleavg;leanAngleavg;HipCenter_SpineSpine_ShoulderCenteravg;Spine_ShoulderCenterShoulderCenter_Headavg;Spine_ShoulderCenterShoulderCenter_ShoulderLeftavg;Spine_ShoulderCenterShoulderCenter_ShoulderRightavg;ShoulderCenter_ShoulderLeftShoulderLeft_ElbowLeftavg;ShoulderLeft_ElbowLeftElbowLeft_WristLeftavg;ElbowLeft_WristLeftWristLeft_HandLeftavg;ShoulderCenter_ShoulderRightShoulderRight_ElbowRightavg;ShoulderRight_ElbowRightElbowRight_WristRightavg;ElbowRight_WristRightWristRight_HandRightavg;HipCenter_SpinePlaneZXAxisXavg;HipCenter_SpinePlaneXYAxisYavg;HipCenter_SpinePlaneYZAxisZavg;Spine_ShoulderCenterPlaneZXAxisXavg;Spine_ShoulderCenterPlaneXYAxisYavg;Spine_ShoulderCenterPlaneYZAxisZavg;ShoulderCenter_HeadPlaneZXAxisXavg;ShoulderCenter_HeadPlaneXYAxisYavg;ShoulderCenter_HeadPlaneYZAxisZavg;ShoulderCenter_ShoulderLeftPlaneZXAxisXavg;ShoulderCenter_ShoulderLeftPlaneXYAxisYavg;ShoulderCenter_ShoulderLeftPlaneYZAxisZavg;ShoulderCenter_ShoulderRightPlaneZXAxisXavg;ShoulderCenter_ShoulderRightPlaneXYAxisYavg;ShoulderCenter_ShoulderRightPlaneYZAxisZavg;ShoulderLeft_ElbowLeftPlaneZXAxisXavg;ShoulderLeft_ElbowLeftPlaneXYAxisYavg;ShoulderLeft_ElbowLeftPlaneYZAxisZavg;ElbowLeft_WristLeftPlaneZXAxisXavg;ElbowLeft_WristLeftPlaneXYAxisYavg;ElbowLeft_WristLeftPlaneYZAxisZavg;WristLeft_HandLeftPlaneZXAxisXavg;WristLeft_HandLeftPlaneXYAxisYavg;WristLeft_HandLeftPlaneYZAxisZavg;ShoulderRight_ElbowRightPlaneZXAxisXavg;ShoulderRight_ElbowRightPlaneXYAxisYavg;ShoulderRight_ElbowRightPlaneYZAxisZavg;ElbowRight_WristRightPlaneZXAxisXavg;ElbowRight_WristRightPlaneXYAxisYavg;ElbowRight_WristRightPlaneYZAxisZavg;WristRight_HandRightPlaneZXAxisXavg;WristRight_HandRightPlaneXYAxisYavg;WristRight_HandRightKinectZAxisavg;avgDepthstdv;leftShoulderAnglestdv;rightShoulderAnglestdv;leanAnglestdv;HipCenter_SpineSpine_ShoulderCenterstdv;Spine_ShoulderCenterShoulderCenter_Headstdv;Spine_ShoulderCenterShoulderCenter_ShoulderLeftstdv;Spine_ShoulderCenterShoulderCenter_ShoulderRightstdv;ShoulderCenter_ShoulderLeftShoulderLeft_ElbowLeftstdv;ShoulderLeft_ElbowLeftElbowLeft_WristLeftstdv;ElbowLeft_WristLeftWristLeft_HandLeftstdv;ShoulderCenter_ShoulderRightShoulderRight_ElbowRightstdv;ShoulderRight_ElbowRightElbowRight_WristRightstdv;ElbowRight_WristRightWristRight_HandRightstdv;HipCenter_SpinePlaneZXAxisXstdv;HipCenter_SpinePlaneXYAxisYstdv;HipCenter_SpinePlaneYZAxisZstdv;Spine_ShoulderCenterPlaneZXAxisXstdv;Spine_ShoulderCenterPlaneXYAxisYstdv;Spine_ShoulderCenterPlaneYZAxisZstdv;ShoulderCenter_HeadPlaneZXAxisXstdv;ShoulderCenter_HeadPlaneXYAxisYstdv;ShoulderCenter_HeadPlaneYZAxisZstdv;ShoulderCenter_ShoulderLeftPlaneZXAxisXstdv;ShoulderCenter_ShoulderLeftPlaneXYAxisYstdv;ShoulderCenter_ShoulderLeftPlaneYZAxisZstdv;ShoulderCenter_ShoulderRightPlaneZXAxisXstdv;ShoulderCenter_ShoulderRightPlaneXYAxisYstdv;ShoulderCenter_ShoulderRightPlaneYZAxisZstdv;ShoulderLeft_ElbowLeftPlaneZXAxisXstdv;ShoulderLeft_ElbowLeftPlaneXYAxisYstdv;ShoulderLeft_ElbowLeftPlaneYZAxisZstdv;ElbowLeft_WristLeftPlaneZXAxisXstdv;ElbowLeft_WristLeftPlaneXYAxisYstdv;ElbowLeft_WristLeftPlaneYZAxisZstdv;WristLeft_HandLeftPlaneZXAxisXstdv;WristLeft_HandLeftPlaneXYAxisYstdv;WristLeft_HandLeftPlaneYZAxisZstdv;ShoulderRight_ElbowRightPlaneZXAxisXstdv;ShoulderRight_ElbowRightPlaneXYAxisYstdv;ShoulderRight_ElbowRightPlaneYZAxisZstdv;ElbowRight_WristRightPlaneZXAxisXstdv;ElbowRight_WristRightPlaneXYAxisYstdv;ElbowRight_WristRightPlaneYZAxisZstdv;WristRight_HandRightPlaneZXAxisXstdv;WristRight_HandRightPlaneXYAxisYstdv;WristRight_HandRightKinectZAxisstdv
PP16;2;I;20121015T145200000;8;7;5;6;10,2;9,3;1;8,9;9;8;6,9;83,9;83;0,066511;116,974765;0,806418;0,165992;0,010094;0,22841;0,042731;0,023046;0,00026;0,154164;-0,292422;-2,938328;-1,958403;-8,012703;0,15;0,225;0,116667;0,558333;0,041667;0,016667;0,466667;0,891667;0,008333;0,016667;0,175;0,3;0,933333;0;2,4;0,125;1,008333;2,841667;0;0,05;0,4;0,758333;0,008333;0,066667;0,233333;0,316667;0,041667;0,233333;0,566667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;2071,623125;-124,868331;115,391467;101,8926;177,053302;162,97262;54,42781;64,433136;145,560929;100,08105;156,582324;49,418055;105,392792;159,665566;-81,176028;1,870357;104,638717;-77,919118;2,050931;101,8926;-57,159389;15,580822;113,271335;60,675079;-124,868331;-91,139762;20,036356;115,391467;-52,314357;-155,311127;-134,611102;-99,137717;-54,35089;119,493736;-136,14716;-44,587582;83,341824;5,391793;-118,895058;-99,703291;-161,024241;103,403813;-88,118135;-89,917591;53,864444;-120,920093;-90,888458;24,954775;3,370582;3,000102;3,917049;0,994318;4,240055;3,294403;1,800564;7,219678;14,474648;11,449348;2,175994;9,396406;25,577891;10,189479;2,147716;4,042294;11,352604;1,760992;3,917049;6,008549;3,369651;3,195772;166,153732;3,370582;6,237057;1,828514;3,000102;3,953167;24,214371;81,694102;4,123735;11,749455;24,846516;67,154205;46,926844;32,345888;168,289458;1,985159;7,203374;66,226684;113,747159;127,172882;14,86098;146,290903;82,343302;19,213609
PP16;2;I;20121015T145300000;8;7;5;6;10,2;9,3;1;8,9;9;8;6,9;83,9;83;0,056887;126,230516;0,799754;0,431799;0,022902;0,233632;0,00623;0,001533;0,000227;0,133777;-0,234365;-5,93658;-1,063953;-8,831966;0,034091;0,431818;0,318182;0,840909;0,011364;0,079545;0,284091;0,795455;0,056818;0,045455;0;0;0,818182;0,034091;2,784091;1,159091;0,136364;2,306818;0;0,045455;0,011364;0;0,136364;0,545455;0,545455;0,034091;0,022727;0;1,181818;0;0;0;0;0;0;0;5;0;5;0;0;3;0;3;3;0;0;2075,322273;-125,578802;114,731801;101,947366;176,805007;164,920043;54,931419;64,527929;143,122089;105,750162;158,714984;58,968276;96,35611;157,35765;-82,292768;1,732959;104,594378;-81,59505;1,753322;101,947366;-52,684411;14,760018;109,359357;-167,666939;-125,578802;-96,649141;24,529237;114,731801;-45,391162;-136,02855;-135,124945;-105,267684;-40,210091;119,701956;-122,240415;-26,832512;104,078251;-31,100942;-100,315968;-93,211472;-14,892785;7,641988;-96,126663;-91,307231;14,815823;-58,033899;-101,354568;24,50936;3,318987;1,773568;3,811639;1,307515;6,573597;3,091228;4,349814;8,432228;15,606424;14,463193;2,980482;7,577023;22,804694;22,938578;4,51537;4,276436;19,463185;3,917454;3,811639;5,916177;3,235398;4,680389;49,84759;3,318987;4,228038;2,916487;1,773568;4,231099;27,013854;85,231698;4,81488;13,938234;26,033093;64,374252;45,331375;39,769835;140,873566;6,985491;11,735827;176,851957;156,963588;118,382783;6,932831;136,11816;140,277038;27,146937
PP16;2;I;20121015T145400000;8;7;5;6;10,2;9,3;1;8,9;9;8;6,9;83,9;82;0,072767;130,240321;0,792725;0,458823;0,014813;0,292;0,011596;0,002594;0,000394;0,096693;-0,279318;-4,687491;-2,298734;-7,604397;0,007752;0,162791;0,263566;0,813953;0;0,03876;0,457364;0,883721;0,031008;0,023256;0,015504;0,023256;0,263566;0,178295;1,348837;0,426357;0,170543;2,596899;0;0;0,147287;0,108527;0,054264;0,271318;0,062016;0,007752;0;0;0,612403;0;0;0;0;0;0;0;2;0;2;0;0;1;0;3;5;0;0;2074,089828;-125,339366;114,487335;101,177948;176,582142;162,536695;55,756868;64,265578;137,576028;101,022536;162,287065;56,532488;104,447532;154,165607;-85,253685;0,972756;104,247878;-84,537242;0,88815;101,177948;-57,202266;14,928263;112,418201;-120,38726;-125,339366;-97,255071;24,473165;114,487335;-45,148296;-123,984739;-142,896566;-107,310765;-35,362336;107,05398;-92,36387;-26,489173;99,222492;-72,060463;-103,872696;-94,255543;-85,97966;-98,382318;-150,884439;-98,348791;-10,147338;34,125656;-98,050374;23,795024;2,173202;1,726752;4,405753;1,4273;7,072043;3,458891;4,000146;9,046514;23,359505;14,789751;5,372543;8,818641;22,160617;13,56677;4,00802;4,53384;13,805097;3,47305;4,405753;4,627457;4,53775;5,639034;125,641723;2,173202;6,766167;2,900782;1,726752;3,922142;27,687728;85,260602;6,62469;13,442211;32,892341;102,92944;13,227864;17,577838;126,689373;11,359324;8,806536;154,679008;101,215563;62,718895;6,46767;91,983519;159,422965;23,679883
PP16;2;I;20121015T145500000;8;7;5;6;10,2;9,3;1;8,9;9;8;6,9;83,9;84;0,058464;134,641209;0,821414;0,461516;0,016335;0,241767;0,01333;0,002056;0,000071;0,12988;-0,240418;-4,768748;-0,948075;-7,059945;0,027473;0,214286;0,214286;0,67033;0,06044;0,021978;0,247253;0,802198;0,016484;0,065934;0,005495;0,049451;0,230769;0;1,412088;0,357143;0,192308;2,126374;0;0;0,587912;0,296703;0,049451;0,527473;0,082418;0,043956;0;0;0,351648;0;0;0;0;0;0;0;9;0;9;0;3;3;0;3;3;0;0;2073,863858;-120,068752;117,376584;101,770491;176,656012;166,369446;56,102464;64,23485;142,887189;131,338431;165,499187;53,117074;109,522003;122,679402;-75,557081;3,983295;105,029463;-70,666082;4,14813;101,770491;-59,377242;13,56021;111,936585;103,8476;-120,068752;-84,890287;28,572973;117,376584;-43,665747;-155,349854;-154,536295;-102,133706;-67,350567;104,913414;-127,218193;-60,609667;106,743203;-132,461196;-101,306697;-79,78216;66,777733;-126,574121;-107,425183;-110,49995;-87,166396;-64,543442;-34,062687;22,687454;2,443959;2,495896;2,855305;1,019673;5,980731;1,784823;2,820183;5,258461;12,931422;16,502953;5,202067;10,178139;17,445446;6,181203;1,81099;2,835693;6,544558;1,519429;2,855305;6,879965;4,445668;3,24055;141,648785;2,443959;7,236823;3,771239;2,495896;3,744391;12,938179;3,957647;5,5283;21,385407;119,291885;6,70553;23,760262;101,783196;26,776947;1,77777;13,284035;163,363214;30,981143;116,37332;10,599369;101,301854;107,742351;123,53006
PP16;2;I;20121015T145600000;8;7;5;6;10,2;9,3;1;8,9;9;8;6,9;83,9;81;0,071845;137,898691;0,82199;0,225942;0,008207;0,209977;0,017071;0,000369;0,000261;0,14885;-0,269288;-0,732458;-0,996904;-8,40936;0,089109;0,207921;0,069307;0,633663;0,059406;0,039604;0,287129;0,871287;0;0,039604;0;0,089109;0,287129;0;2,544554;0,752475;1,009901;2,752475;0;0,019802;0,960396;0,178218;0,257426;0,346535;0,059406;0,148515;0;0;0,257426;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2070,702745;-118,883088;120,98463;104,445406;176,456337;168,070025;57,813074;58,589467;144,082653;146,43199;174,51047;48,559654;109,343974;142,221628;-81,404034;2,917087;107,96662;-79,826962;2,814994;104,445406;-50,29143;14,828582;107,739868;173,133403;-118,883088;-77,523268;33,153146;120,98463;-42,609579;-170,13033;-153,057751;-95,161434;-98,541078;-64,120158;-115,157464;-99,237381;-54,568368;-112,644794;-102,343649;-74,67477;174,156325;-136,371554;-156,923494;-109,898047;1,307503;-30,841402;-92,087128;23,772813;1,472067;1,616138;1,814867;0,953939;3,526264;1,568481;1,901905;2,041538;17,162145;3,877502;2,28029;4,754652;21,108964;6,070492;2,167575;1,639905;7,26135;2,078252;1,814867;3,77995;2,487121;3,240826;2,166812;1,472067;4,261589;1,487914;1,616138;2,936467;3,938426;1,129348;2,47255;27,60516;152,894355;10,941473;30,18995;157,315469;10,68053;0,451248;8,498468;28,753982;9,724537;27,625618;4,707512;113,771784;152,680936;32,81114
PP16;2;I;20121015T145700000;8;7;5;6;10,2;9,3;1;8,9;9;8;6,9;83,9;80;0,071599;136,683829;0,846968;0,729475;0,01024;0,06265;0,014808;0,012184;0,000946;0,025044;-0,063033;-9,535102;-6,927015;-6,041436;0,148515;0,262376;0,227723;0,455446;0,118812;0,29703;0,089109;0,559406;0,287129;0,059406;0;0,00495;0,376238;0,064356;0,891089;0,108911;0,242574;0,90099;0;0;0,470297;0,272277;0,108911;0,10396;0,133663;0,217822;0,039604;0;0,876238;0;0;0;0;0;0;0;57;41;16;0;9;0;4;0;0;0,719298;0,2;2065,522214;-118,080375;120,682386;102,618822;175,339126;161,250338;61,81517;56,169309;138,950551;137,853817;169,330367;128,038514;144,743274;157,587574;-91,975199;-1,098372;106,744496;-95,10373;-1,01709;102,618822;-55,799863;15,606746;112,485607;168,791768;-118,080375;-71,414341;31,484246;120,682386;-44,221829;-164,16427;-156,155118;-96,787952;-75,06626;60,457388;-119,502714;-70,541459;63,938738;-115,879242;19,966409;142,440128;-57,316102;17,525339;112,955658;-63,016774;14,007552;125,297988;-76,766923;25,973749;2,688175;2,207852;3,217162;1,861253;7,41211;1,938129;2,143547;5,731366;19,927299;17,321379;23,866466;15,196162;18,684863;22,428502;2,362392;3,21746;20,174673;2,660501;3,217162;5,930081;3,770038;5,149092;19,649282;2,688175;7,246251;3,889199;2,207852;3,946713;8,270021;3,364569;2,931166;25,236572;149,412612;11,662519;28,116518;142,609834;41,898281;41,790236;68,297198;71,772859;52,328696;83,270023;27,740153;44,658559;61,360469;36,25375
PP16;2;I;20121015T145800000;8;7;5;6;10,2;9,3;1;8,9;9;8;6,9;83,9;78;0,07649;138,389479;0,835796;0,418759;0,022629;0,131787;0,013808;0,011341;0,000345;0,088077;-0,13837;-4,235726;-6,283464;-6,037034;0,3125;0,088542;0,03125;0,442708;0,052083;0,088542;0,177083;0,786458;0,130208;0,005208;0;0,3125;0,588542;0;2,114583;0,572917;0,416667;2,0625;0;0;0,395833;0,145833;0,130208;0;0,375;0,953125;0,348958;0;0,125;0;0;0;0;0;0;0;21;17;4;0;2;0;2;0;0;0,809524;0,105263;2066,722449;-115,717132;120,94668;102,99621;175,407523;164,017548;63,46123;56,418522;135,61748;130,612652;173,215807;136,718937;140,735499;169,444383;-92,118246;-0,381687;107,461548;-93,396481;-0,362945;102,99621;-54,988435;13,895038;109,957383;170,054448;-115,717132;-69,815788;32,307734;120,94668;-43,549631;-159,679955;-156,707492;-98,869744;-62,403448;104,899313;-124,361933;-59,329553;124,17694;-122,18914;33,854316;163,254139;-78,656691;40,013581;130,139527;-44,686604;31,537917;128,273026;-52,363762;27,915734;2,548752;2,412497;2,679516;1,1883;6,582287;1,883802;1,857343;4,443772;16,157119;5,092216;4,379102;15,983885;11,700427;7,673479;1,989386;2,521901;12,604145;2,194879;2,679516;6,133769;2,648613;5,943114;2,820062;2,548752;5,941633;3,473102;2,412497;2,676794;5,956821;3,627516;2,068517;20,369097;113,631091;9,282076;18,197589;93,667109;9,056037;14,413959;4,109255;4,84092;21,844138;22,165834;25,928772;34,336236;28,200295;36,967382
PP16;2;I;20121015T145900000;8;7;5;6;10,2;9,3;1;8,9;9;8;6,9;83,9;80;0,067818;146,77166;0,811079;0,443556;0,014375;0,171454;0,024706;0,004125;0,000498;0,049058;-0,183563;-5,942963;-5,663557;-6,833268;0,118644;0,265537;0,163842;0,463277;0,045198;0,090395;0,242938;0,723164;0,124294;0,045198;0;0,011299;0,20339;0,028249;1,683616;0,457627;0,355932;1,915254;0;0;0,135593;0,491525;0,00565;0,045198;0,60452;0,186441;0,016949;0;0,542373;0;0;0;0;0;0;0;81;61;20;0;9;0;11;0;0;0,753086;0,125;2072,66015;-117,075258;122,670763;99,651181;175,282283;165,033111;61,888925;56,860539;135,907884;132,934364;156,652243;137,481144;142,17857;160,387695;-90,225769;-0,006231;103,551469;-91,615846;0,359801;99,651181;-45,674223;13,698247;104,409114;159,524325;-117,075258;-75,465064;31,083509;122,670763;-46,75281;-150,329252;-157,462134;-102,445289;-64,873835;95,851087;-126,658178;-55,685758;104,832365;-72,875319;13,919031;160,326308;-85,067018;6,902707;120,333451;-69,706449;-3,395689;123,437098;-84,69195;22,793316;2,989407;3,769207;3,738684;1,338601;5,681548;2,813763;1,826661;6,682156;13,954368;18,613293;6,501097;19,34813;17,47725;30,500688;3,141198;4,691399;23,135385;3,12699;3,738684;14,448147;3,451721;6,442218;65,902823;2,989407;7,823515;3,307839;3,769207;3,96236;11,375131;5,66477;2,60531;21,08728;121,080222;8,489389;22,165633;85,573634;126,721841;22,903671;4,941321;8,407723;40,30402;53,336765;42,817701;43,196222;14,49343;58,609639
PP16;2;I;20121015T150000000;8;7;5;6;10,2;9,3;1;8,9;9;8;6,9;83,9;76;0,084389;142,036819;0,784427;0,160625;0,028259;0,306185;0,026598;0,000786;0,000104;0,113374;-0,305005;-0,857627;-1,547093;-7,031513;0;0,212389;0,061947;0,389381;0,123894;0,106195;0,469027;0,823009;0,017699;0,079646;0;0,123894;0,486726;0,017699;2,858407;0,39823;0,159292;3,300885;0;0;0,035398;0,557522;0,053097;0,176991;0,964602;0;0;0;0,265487;0;0;0;0;0;0;0;43;30;13;0;7;0;6;4;2;0,697674;0,194444;2069,985456;-120,366955;122,101999;99,069136;175,477316;163,371657;59,529745;57,148372;143,132138;133,811605;145,940053;130,180931;141,404438;147,544592;-82,332889;-0,601774;101,584622;-94,175595;0,006962;99,069136;-48,408866;14,885044;106,911522;122,528633;-120,366955;-84,043713;29,486177;122,101999;-48,036467;-159,450325;-155,328898;-99,414568;-75,572667;48,394211;-122,2637;-58,624095;74,787248;-66,460566;13,203454;145,989805;-84,460076;14,501659;113,55986;-65,533669;-16,246864;88,62291;-92,029574;24,706351;2,823969;2,676031;2,97235;1,801894;5,886621;2,117497;1,750572;5,518934;19,004991;24,826093;21,198029;18,370164;27,968628;64,861418;2,591779;5,204937;20,0874;2,09893;2,97235;5,364233;2,809023;4,548441;125,123164;2,823969;7,091579;3,686161;2,676031;4,335412;11,452097;4,355843;4,358322;29,798249;147,656462;31,230612;29,773214;100,81093;137,062999;40,433141;71,318872;31,953359;44,241228;67,750703;37,123955;63,818406;105,691157;41,127312
PP16;2;I;20121015T150100000;8;7;5;6;10,2;9,3;1;8,9;9;8;6,9;83,9;78;0,08054;149,339401;0,777046;0,194436;0,098584;0,092666;0,043874;0,001093;0,000416;0,138159;-0,117396;-1,869392;-3,044328;-5,489646;0,140625;0,375;0,1875;0,265625;0,015625;0,140625;0,109375;0,703125;0,015625;0,125;0,09375;0,78125;0,84375;0,09375;1,40625;0,59375;0,234375;2,953125;0;0;0,1875;0,65625;0,40625;0;1,234375;0,265625;0;0;0,703125;0;0;0;0;0;0;0;24;16;8;0;0;0;6;0;0;0,666667;0;2071,670024;-118,488635;119,887332;102,473238;175,522359;167,731193;59,678245;58,352426;137,801401;135,438188;167,105998;122,308999;120,75892;132,629133;-88,252011;0,629219;106,915747;-87,958638;0,607087;102,473238;-54,68986;12,000267;107,015078;135,285429;-118,488635;-69,932951;27,785636;119,887332;-47,590685;-157,32448;-158,022022;-95,127323;-72,589182;98,379202;-123,78579;-72,134934;98,807624;-109,56989;-17,599686;147,693072;-89,516548;37,907996;123,016798;-40,044242;-10,334907;131,840494;-106,576426;22,312748;2,119864;1,744549;2,393566;1,068149;4,429651;1,216354;1,930117;5,609495;15,645452;13,772137;6,906807;15,416267;22,136356;4,791995;1,357009;2,460459;8,632128;1,481824;2,393566;7,560834;2,349287;4,145581;100,945171;2,119864;9,945616;3,343105;1,744549;4,340001;56,093447;2,593662;2,390109;19,019735;128,633378;10,109736;21,873748;123,199654;63,88464;52,667437;90,874815;6,034337;17,177583;7,742453;22,05061;32,057529;13,945771;33,549167
PP16;2;I;20121015T150200000;8;7;5;6;10,2;9,3;1;8,9;9;8;6,9;83,9;73;0,086801;144,797162;0,791162;0,440269;0,062502;0,139536;0,011394;0,002755;0,000176;0,075966;-0,109662;-6,273802;-4,164308;-6,061834;0,0625;0,195312;0,234375;0,390625;0,023438;0,039062;0,078125;0,78125;0,046875;0,101562;0;0;0,257812;0;1,304688;0,5625;0,195312;2,195312;0;0;0,328125;0,289062;0,117188;0,210938;1;0,09375;0,007812;0;0,773438;0;0;0;0;0;0;0;111;75;36;0;23;0;13;0;0;0,675676;0,261364;2068,143589;-117,878047;120,267363;100,561473;176,004651;169,522048;59,523039;59,235933;131,320153;146,809639;171,488123;127,238173;150,109884;135,901257;-85,18804;1,362473;104,476518;-84,632814;1,259176;100,561473;-54,30407;9,799132;104,570817;166,161369;-117,878047;-64,787433;26,064687;120,267363;-50,099335;-155,975909;-162,583241;-97,790292;-72,544657;147,508806;-117,250866;-74,398124;114,823599;-111,101753;-11,629635;168,402039;-91,36062;18,599004;142,809083;-72,646718;-35,059728;131,175198;-126,281443;23,784629;2,630332;1,966576;2,461837;1,286595;4,543843;1,325974;1,787952;4,014321;14,658393;8,301224;4,65413;17,672028;12,04227;5,507681;1,443225;2,273058;9,448964;1,723683;2,461837;12,35998;2,96209;6,270554;2,71222;2,630332;6,248887;2,961594;1,966576;4,022831;7,072337;2,157969;1,938363;11,15805;80,905718;10,238669;15,012539;120,922243;46,298377;19,380081;4,324453;2,467977;15,902148;11,177588;20,178423;19,264233;13,081874;29,713127
PP16;2;I;20121015T150300000;8;7;5;6;10,2;9,3;1;8,9;9;8;6,9;83,9;75;0,079883;138,110995;0,821282;0,458016;0,041008;0,153781;0,008002;0,002319;0,000227;0,099428;-0,154141;-3,251335;-3,192007;-8,855716;0,117347;0,071429;0,117347;0,484694;0,030612;0,05102;0,280612;0,836735;0,056122;0,040816;0,035714;0;0,30102;0,010204;2,05102;0,663265;0,602041;2,760204;0;0;0,316327;0,086735;0,061224;0,127551;0,5;0,234694;0,015306;0,02551;0,44898;0;0;0;0;0;0;0;39;29;10;0;2;0;6;0;0;0,74359;0,057143;2073,434172;-119,855325;122,015492;102,40741;175,506148;166,538535;56,849585;58,05117;142,609412;119,554744;154,882845;71,534875;114,903538;149,953175;-81,878164;2,060701;105,693224;-82,018496;2,434816;102,40741;-43,113397;14,903705;104,495178;149,567519;-119,855325;-73,70785;29,354783;122,015492;-48,096497;52,82119;-156,559223;-88,195547;-50,986344;92,165836;-124,562031;-50,980462;19,249228;24,981702;-82,07201;-20,582627;-81,71163;-112,129955;-73,236526;-88,354784;76,588296;-32,536173;-86,414963;21,294241;3,801433;4,019612;3,568233;2,499616;7,047256;2,305893;3,271793;6,214806;30,81105;15,771659;33,837071;21,17468;16,296754;34,685967;4,111793;5,852577;25,423839;2,915016;3,568233;12,940457;4,145057;5,734792;78,851314;3,801433;10,552228;4,171185;4,019612;4,451919;150,376413;6,213433;10,091455;59,202998;113,820553;42,043194;65,592129;127,000543;138,397216;41,541664;116,766724;136,997304;88,179554;134,936297;14,428064;95,408019;142,519996;27,105636
PP16;2;I;20121015T150400000;8;7;5;6;10,2;9,3;1;8,9;9;8;6,9;83,9;80;0,082339;133,888438;0,797107;0,422975;0,022048;0,13878;0,009677;0,002047;0,000128;0,134339;-0,179583;0,082007;-4,265914;-6,642687;0,033333;0,105556;0,022222;0,577778;0,188889;0,061111;0,061111;0,872222;0,072222;0,011111;0,016667;0,022222;0,305556;0,033333;1,894444;0,783333;0,316667;3,35;0;0;0,227778;0,016667;0,027778;0;0,783333;0,038889;0;0,016667;0,055556;0;0;0;0;0;0;0;46;35;11;0;5;0;5;0;0;0,76087;0,125;2069,346537;-117,525343;123,4826;105,387821;175,775809;166,290161;60,173219;54,778653;140,112921;125,238499;132,666219;49,817218;112,726189;140,610565;-86,406192;1,453167;109,590061;-85,81001;1,434933;105,387821;-47,314874;15,290486;106,100579;142,88839;-117,525343;-73,782913;32,406532;123,4826;-46,050456;-140,973978;-148,740444;-97,440862;-61,335364;113,899256;-127,060637;-49,77862;88,016474;61,383679;-104,254407;-85,022569;37,366315;-134,616298;-159,821729;-110,703349;25,857862;-93,36978;-79,695127;23,589786;3,235648;4,179584;2,346903;0,959728;5,529305;1,528189;3,591039;7,893422;17,363774;14,148243;2,420178;4,606459;26,645588;7,086294;1,997468;2,007697;10,367819;1,967138;2,346903;8,590312;4,632863;2,628344;93,387547;3,235648;11,682391;1,83995;4,179584;4,511824;76,876913;42,887474;6,162913;22,827686;99,014315;10,361129;12,968294;37,709285;156,182082;2,578935;9,280223;173,426998;11,33733;3,601573;4,828707;120,579499;123,592901;32,044794
